,date,open,high,low,close,volume,market_cap,correction_five,correction_ten,correction_twenty,correction_thirty,correction_fourty,9_ema,20_ema,correction_ema
1639,2020-06-26,9162.617898746,9191.410747823,8942.426190009,9014.22427198,16646055896.967407,167950056936.7672,1,1,1,1,1,9363.155214859666,9418.47451715606,1
1640,2020-06-27,9014.405432599,9178.957416344,8961.236006688,9118.117533044,16823321855.415232,166863119578.0689,1,1,1,1,1,9293.405258407533,9379.991747198246,1
1641,2020-06-28,9126.119998539,9219.3928138,9042.933317274,9180.15902631,14838631119.367802,167934859484.10193,1,1,1,1,1,9259.948206433826,9355.813485421175,1
1642,2020-06-29,9179.411116214,9190.72068054,9076.059608318,9145.560607003,15421116288.976725,168532494578.05023,1,1,1,1,1,9243.840788389862,9339.013259782398,1
1643,2020-06-30,9136.040257457,9283.111144786,9102.358833701,9225.668161404,15043273940.040756,169227695661.83362,1,1,1,1,1,9222.28068220329,9319.68249765617,1
1644,2020-07-01,9228.082821044,9253.257937328,8991.466115864,9084.054479317,16368750494.83271,168813597933.1773,1,1,1,1,1,9223.441109971433,9310.9587189312,1
1645,2020-07-02,9081.57397891,9117.536880955,9059.7879362,9065.57798453,16093715203.20002,167474065004.79178,1,1,1,1,1,9195.067683759145,9289.112553214896,1
1646,2020-07-03,9069.815385774,9178.139100209,9053.808488932,9127.518466541,12619370983.194368,167429731224.06958,1,1,1,1,1,9170.017224162117,9268.227108696714,1
1647,2020-07-04,9131.495458412,9137.447368699,8957.560299802,9072.772592194,12978699502.854044,166899354329.7178,1,1,1,1,1,9162.312871012093,9255.205046764837,1
1648,2020-07-05,9077.942345453,9342.540315737,9053.655688422,9342.540315737,16794093511.509249,169604879655.50696,1,1,1,1,1,9145.438765900273,9238.322884735138,1
1649,2020-07-06,9339.715305852,9363.358154196,9220.037597258,9252.355179756,17246307333.957176,170776445833.58923,1,1,1,1,1,9184.294073890618,9247.979305793888,1
1650,2020-07-07,9257.371172247,9453.376947211,9241.340229654,9420.350154587,16333234232.439144,172116575807.64386,1,1,1,1,1,9198.909493561896,9248.873769265612,1
1651,2020-07-08,9428.606013606,9429.390147452,9201.801168039,9240.366175725,17978271912.031075,171942322550.18246,1,1,1,1,1,9244.848797570716,9265.99112586946,1
1652,2020-07-09,9239.746147902,9288.712670338,9141.271506372,9278.447734235,16354705418.081438,169589057281.6436,1,1,1,1,1,9243.828267636973,9263.491604158273,1
1653,2020-07-10,9276.580057192,9283.619995783,9195.588708669,9231.320100491,13061147820.357237,170216321880.00403,1,1,1,1,1,9250.378625547979,9264.738123494817,1
1654,2020-07-11,9230.979937074,9313.256344017,9187.861566553,9286.726084869,11952544232.061483,170437661039.546,1,1,1,1,1,9246.498887853184,9261.523058121407,1
1655,2020-07-12,9297.137398499,9320.456357791,9217.6095152,9247.107825483,14936740773.710249,171003296255.5328,1,1,1,1,1,9256.626589982347,9264.914900062131,1
1656,2020-07-13,9242.639686936,9273.110343346,9155.100177942,9254.20447377,16272167655.737452,170007187866.19226,1,1,1,1,1,9253.829209373076,9262.793451192976,1
1657,2020-07-14,9253.721450557,9269.70497122,9182.048444031,9206.764838048,14662526150.233889,170079990853.28693,1,1,1,1,1,9253.807657609861,9261.929451132408,1
1658,2020-07-15,9200.64875465,9220.828575391,9058.920621674,9137.239203353,16582669314.765694,168514199418.1794,1,1,1,1,1,9243.17587701789,9256.09319432456,1
1659,2020-07-16,9135.106244183,9176.80158001,9094.505948019,9155.773355258,15270491655.545956,168468973413.2521,1,1,1,1,1,9221.561950450912,9244.57062764441,1
1660,2020-07-17,9156.427377405,9196.230068107,9129.37505532,9170.802680627,12785910296.40608,168882482359.43152,1,1,1,1,1,9208.53503584173,9236.176032383513,1
1661,2020-07-18,9169.952206175,9213.285053866,9119.533813238,9207.816995889,11947063843.278791,168778549974.80164,1,1,1,1,1,9200.818469908385,9229.869001316036,1
1662,2020-07-19,9207.293260351,9212.380925894,9151.486580544,9164.069788541,13940188804.0036,169211575088.62866,1,1,1,1,1,9202.113427996908,9227.718930747937,1
1663,2020-07-20,9162.179687978,9419.400449703,9160.240988246,9385.174346234,18926176904.525696,171487341825.79514,1,1,1,1,1,9194.126679993127,9221.477098103182,1
1664,2020-07-21,9384.637280301,9524.321572447,9306.723329486,9518.901022149,19256793736.38002,172605073940.35315,1,1,1,1,1,9232.228800054703,9237.016163074402,1
1665,2020-07-22,9523.658036525,9627.169018658,9474.580562269,9592.963304038,23101832608.06475,175708055735.89362,1,1,1,1,1,9290.514647348762,9264.315389117317,0
1666,2020-07-23,9600.611539764,9629.070858431,9477.722155112,9545.046629108,22466772026.639526,176100044830.8577,1,1,1,1,1,9352.53402583181,9296.34359394081,0
1667,2020-07-24,9547.494177357,9716.605723596,9534.582155714,9686.12071608,21037125903.81843,177235876016.7367,1,1,1,1,1,9391.526056136849,9320.262697123306,0
1668,2020-07-25,9697.515158668,10073.225302378,9652.913997826,9917.359473893,28010517868.526413,181128830062.12277,1,1,1,1,1,9452.72387664308,9356.191502984706,0
1669,2020-07-26,9921.922095493,11339.802964562,9920.003523312,10996.536599024,42213334217.12326,191974092890.4729,1,1,1,1,1,9546.563520413065,9410.070607033116,0
1670,2020-07-27,11016.823968704,11204.30926182,10644.973897976,10895.733957139,63042796645.341415,202236990314.96133,1,1,1,1,1,9840.615610071252,9563.094736716059,0
1671,2020-07-28,10905.328257283,11282.250867517,10839.390923616,11073.297879589,39989495152.793465,204223624325.27087,1,1,1,1,1,10053.558139513603,9690.926500579577,0
1672,2020-07-29,11084.616889704,11157.271938383,10894.505785672,11109.23106292,36055471756.47663,203287249280.7672,1,1,1,1,1,10259.769889551684,9823.658918591427,0
1673,2020-07-30,11100.383358723,11425.720229749,10978.05278115,11334.58546549,32449292482.92079,206321493648.36975,1,1,1,1,1,10427.892583385948,9945.251722413483,0
1674,2020-07-31,11336.032192675,11848.394506952,11243.913287959,11800.389870165,41384071141.67795,213902838533.1598,1,1,1,1,1,10609.52050524376,10077.707005295533,0
1675,2020-08-01,11797.816325549,12078.658121818,10983.149379365,11073.607655717,52188598140.94586,209079136871.18777,1,1,1,1,1,10847.179669304809,10241.52694055777,0
1676,2020-08-02,11070.059688711,11465.339587039,10998.679726189,11246.255476837,35112734940.51132,207580399210.9809,1,1,1,1,1,10891.755673186048,10320.434821334267,0
1677,2020-08-03,11228.30377132,11391.633522431,11075.23021463,11194.554614509,33863638681.677124,207438823629.63565,1,1,1,1,1,10959.065292812838,10406.898530856719,0
1678,2020-08-04,11196.17762218,11769.269605624,11133.728519023,11732.927950313,31972193671.72712,211293357710.87625,1,1,1,1,1,11006.487758686273,10482.067968125602,0
1679,2020-08-05,11738.742931047,11895.071833471,11574.343817906,11780.285372344,37150220757.46503,216738012059.80576,1,1,1,1,1,11152.938793158419,10601.75129792764,0
1680,2020-08-06,11777.538369034,11885.863153392,11392.409655418,11583.159273747,34481886917.36372,216166488274.90656,1,1,1,1,1,11277.858708333537,10713.731018985387,0
1681,2020-08-07,11592.016894437,11802.13589632,11541.270301023,11728.585226911,31999650196.172714,215438751399.86777,1,1,1,1,1,11340.69034555423,10797.377292837922,0
1682,2020-08-08,11758.323338153,11784.905447868,11539.762593548,11648.083166166,27135096720.09976,215278340523.57825,1,1,1,1,1,11424.216944073985,10888.89596382031,0
1683,2020-08-09,11666.673083738,12031.870652052,11666.673083738,11867.866490683,36150631837.6107,219302265535.0324,1,1,1,1,1,11472.708172006789,10962.969975241043,0
1684,2020-08-10,11885.451397024,11927.491912685,11185.182121576,11395.405816094,37908458366.05912,214723636951.7036,1,1,1,1,1,11555.256817010233,11050.825348744182,0
1685,2020-08-11,11397.039450146,11607.740818595,11238.647352159,11576.814266862,42464680750.60656,211560773190.0746,1,1,1,1,1,11523.613343637388,11083.798120306259,0
1686,2020-08-12,11567.066722511,11773.088455502,11301.370139918,11763.009141034,35020081227.88009,213109715698.4777,1,1,1,1,1,11532.304019412111,11129.823701468615,0
1687,2020-08-13,11765.96545346,11830.530275557,11657.287583798,11742.876373856,37984318894.68006,216718826119.05927,1,1,1,1,1,11579.03630622169,11190.408630229698,0
1688,2020-08-14,11755.708157766,11966.488278236,11755.708157766,11865.383052744,31579519762.251328,219092295047.44696,1,1,1,1,1,11614.370676530552,11244.246680471251,0
1689,2020-08-15,11857.113343103,11912.908055212,11706.352598874,11892.68092121,27103038829.146084,218601707688.96655,1,1,1,1,1,11662.919209845042,11302.614934055227,0
1690,2020-08-16,11892.992797819,12394.345021042,11787.626097961,12285.936628884,29928688831.406265,222199281267.3016,1,1,1,1,1,11708.933927439835,11358.841397270824,0
1691,2020-08-17,12272.578629904,12364.515862013,11892.030440813,11961.994599784,42796629888.69929,224500807943.6025,1,1,1,1,1,11821.66286793267,11445.863990854938,0
1692,2020-08-18,11969.194370738,12007.453785904,11638.94294719,11732.405565665,40374416080.83586,217876175357.21317,1,1,1,1,1,11851.169168493736,11495.704979415228,0
1693,2020-08-19,11742.526098423,11878.737598781,11689.236035587,11866.595191214,33930368813.69045,217781876318.68497,1,1,1,1,1,11829.44055447959,11519.211752654064,0
1694,2020-08-20,11855.744857782,11874.021688888,11511.718101403,11530.919234185,31263106135.312782,216936115830.4412,1,1,1,1,1,11834.701415140073,11551.262524571011,0
1695,2020-08-21,11534.753087279,11687.658399784,11403.802019905,11681.15792601,34813826010.136505,213530755733.42764,1,1,1,1,1,11774.71174956786,11549.690197209868,0
1696,2020-08-22,11680.516312202,11707.263444938,11537.632616373,11653.407286706,25832518308.66244,214622667029.49823,1,1,1,1,1,11755.872662094689,11562.149827209118,0
1697,2020-08-23,11648.112342376,11822.060146586,11601.430913812,11763.761713068,27473249747.71102,216678337890.02295,1,1,1,1,1,11734.320598150953,11570.336733415486,0
1698,2020-08-24,11756.697839883,11761.3604453,11166.88422956,11361.554816122,31693401988.68608,212634135184.42276,1,1,1,1,1,11738.796046497362,11588.085410221916,0
1699,2020-08-25,11338.908192941,11519.647238246,11275.789326675,11463.567970252,36827771241.80988,210613286486.38416,1,1,1,1,1,11658.81847578609,11564.354246671353,0
1700,2020-08-26,11462.852017346,11549.168639402,11188.793220386,11311.240202114,32828842214.21514,209653734745.6072,1,1,1,1,1,11619.625184098073,11554.687367687986,0
1701,2020-08-27,11320.184264047,11504.097677571,11290.095889202,11496.830217387,32588672017.06571,211036707877.26077,1,1,1,1,1,11559.73700008786,11532.353738769796,0
1702,2020-08-28,11502.402891201,11551.262488124,11437.270815301,11485.101567395,24334715746.665592,212233299545.35403,1,1,1,1,1,11548.27017831049,11529.501277096577,0
1703,2020-08-29,11471.661267574,11704.63523542,11468.275352439,11697.794368445,25043705473.359047,214429322463.4996,1,1,1,1,1,11532.948396163194,11523.992704761093,0
1704,2020-08-30,11715.379855157,11764.463114918,11578.522318313,11655.998698678,28817684113.3876,215789549308.0644,1,1,1,1,1,11569.434687961957,11542.220052417846,0
1705,2020-08-31,11650.160999794,12044.02118838,11551.451658336,11921.754916292,36030623507.37392,219184566363.103,1,1,1,1,1,11585.579950328367,11552.500142644147,0
1706,2020-09-01,11924.492570654,11945.582651837,11231.67949673,11399.148968018,40828722689.696045,213802951608.03683,1,1,1,1,1,11653.362474393494,11587.9279929308,0
1707,2020-09-02,11388.867878174,11435.020123456,10103.862176104,10215.669958645,41460895659.59449,203871519785.94684,1,1,1,1,1,11600.463555149598,11568.969886763485,0
1708,2020-09-03,10158.236884224,10602.968795159,10108.684939321,10473.519453043,51279765458.53506,191811080129.68985,1,1,1,1,1,11312.018220964479,11434.614362712106,1
1709,2020-09-04,10448.690166223,10547.916974341,9902.977528811,10129.786654306,47745079004.76771,189709036351.37555,1,1,1,1,1,11139.352610016185,11340.716820189333,1
1710,2020-09-05,10170.035547011,10339.13787418,9998.060703423,10257.229742702,56682146859.29868,188480626407.75604,1,1,1,1,1,10945.489197415149,11229.223365600921,1
1711,2020-09-06,10248.393996744,10392.073189199,9896.301801447,10356.444382971,41532337191.21848,187748825397.5337,1,1,1,1,1,10806.070157280921,11135.811044757405,1
1712,2020-09-07,10373.819673671,10397.842526217,9893.738057579,10112.206366256,40939773951.82829,187507101788.04892,1,1,1,1,1,10719.620060558938,11063.240437987271,1
1713,2020-09-08,10116.665555577,10335.324719057,9983.509539052,10214.15437465,37822798641.018166,188204222607.76276,1,1,1,1,1,10599.029159562551,10973.090449186293,1
1714,2020-09-09,10222.607116174,10464.140794506,10222.607116174,10334.638647185,32645377052.380928,190999091019.74768,1,1,1,1,1,10523.744750884842,10901.615846042265,1
1715,2020-09-10,10336.832477149,10386.96005936,10215.871866891,10374.778150971,32078835059.6971,190370332139.1267,1,1,1,1,1,10486.362296137675,10847.826953766715,1
1716,2020-09-11,10385.229624919,10476.97009882,10275.987112159,10438.37739278,27091848643.13046,191680565611.28265,1,1,1,1,1,10466.13576189394,10803.770065305027,1
1717,2020-09-12,10441.288022204,10558.520969717,10218.636885809,10315.666411066,28367164217.130424,192127881478.09885,1,1,1,1,1,10461.166213955952,10769.247965962071,1
1718,2020-09-13,10327.098000193,10737.483586635,10252.702899764,10665.113719053,31933742977.118027,194196335567.5045,1,1,1,1,1,10434.352571203362,10727.138445412636,1
1719,2020-09-14,10671.462234795,10926.458731416,10637.487731928,10782.99980322,36621455087.98503,199132248074.60287,1,1,1,1,1,10481.77450392169,10721.835949163338,1
1720,2020-09-15,10782.041277235,11079.289955111,10675.817591205,10946.921228692,38086295936.33511,201366679797.4612,1,1,1,1,1,10541.82785858435,10727.569789932068,1
1721,2020-09-16,10943.450985538,11036.74463961,10767.361964834,10934.419674311,38373393891.39983,201350751779.8217,1,1,1,1,1,10622.152483975082,10748.1299037993,1
1722,2020-09-17,10939.784675648,11018.743956734,10821.367226748,10916.970917053,33299227979.83016,201992991337.57605,1,1,1,1,1,10685.678922309666,10766.382739213463,1
1723,2020-09-18,10933.952567389,11139.965954687,10892.869243459,11076.850892878,29847423554.188065,203594887334.84723,1,1,1,1,1,10735.333651325534,10782.341770468276,1
1724,2020-09-19,11083.428565628,11083.428565628,10779.619326367,10914.687407947,27984393947.678078,201893765074.58337,1,1,1,1,1,10804.952634186027,10811.01670334063,1
1725,2020-09-20,10920.987708412,10982.259479574,10349.49247776,10427.87773384,32049045619.888496,197524615883.1043,1,1,1,1,1,10828.159649031224,10821.490132395047,0
1726,2020-09-21,10415.099656746,10557.444927881,10365.734692215,10531.351535286,31760586510.95583,193612405817.5007,1,1,1,1,1,10745.54765057418,10782.786277571327,1
1727,2020-09-22,10529.278889306,10530.332328559,10180.505865872,10231.051311501,24341912905.56212,192973686929.94876,1,1,1,1,1,10702.293898320546,10758.642716784154,1
1728,2020-09-23,10233.353551861,10763.753730141,10219.333956901,10731.532396808,28632863994.68496,193160151426.6561,1,1,1,1,1,10608.505829028638,10708.615177267662,1
1729,2020-09-24,10734.536108508,10747.708065832,10567.237308721,10683.395234217,27637879181.21501,197360295367.15005,1,1,1,1,1,10633.71188492451,10711.08383738579,1
1730,2020-09-25,10685.945175407,10769.907328673,10653.131775757,10739.742577529,22140813155.50458,198168996917.2775,1,1,1,1,1,10644.158543021009,10708.689679102095,1
1731,2020-09-26,10729.819960376,10794.712348307,10620.55817204,10766.522449088,19197868192.35896,198230862184.9998,1,1,1,1,1,10661.290826492008,10710.702086842466,1
1732,2020-09-27,10774.254373833,10937.007798492,10699.633719153,10702.472833045,22685381479.70504,201247059797.85532,1,1,1,1,1,10683.883535960207,10716.75468560347,1
1733,2020-09-28,10692.352301853,10855.716137049,10652.236132304,10839.962683468,23902695206.731125,198551103778.67227,1,1,1,1,1,10685.577289138768,10714.430649055806,1
1734,2020-09-29,10840.600465445,10843.68932657,10668.735161548,10766.814094563,22225613190.089066,198798360069.8104,1,1,1,1,1,10716.581924400016,10726.446822045253,1
1735,2020-09-30,10777.14188193,10903.287513844,10472.415389694,10614.303326871,23740107473.44365,199013390077.45288,1,1,1,1,1,10728.693915906013,10731.274922986659,1
1736,2020-10-01,10621.707590072,10662.01398036,10413.940889279,10566.494383933,28608315279.56241,194792345004.85968,1,1,1,1,1,10707.296650739212,10720.839938899548,1
1737,2020-10-02,10570.3669008,10593.702973227,10501.486144013,10541.32189207,20391901419.668594,195151108986.7884,1,1,1,1,1,10679.91070075137,10706.509173366258,1
1738,2020-10-03,10542.058432858,10684.270999744,10524.731279637,10665.698551049,15472962156.749538,196195661643.7948,1,1,1,1,1,10652.340247172697,10690.847198079757,1
1739,2020-10-04,10667.057547703,10784.67081854,10629.995139918,10784.67081854,18073068400.64185,198061224066.4084,1,1,1,1,1,10655.283707278759,10688.581517091494,1
1740,2020-10-05,10788.032090117,10792.260377989,10536.776390174,10604.446854355,19914334722.337044,198030505841.4181,1,1,1,1,1,10681.833383846408,10698.053000236781,1
1741,2020-10-06,10602.399002304,10679.02790455,10567.965459144,10665.252260679,20562068864.540302,196530345918.352,1,1,1,1,1,10665.946507537927,10688.943095671755,1
1742,2020-10-07,10670.215540269,10931.023279932,10554.550295531,10898.551843619,18775481110.70221,198619252012.8514,1,1,1,1,1,10666.800314084141,10687.15951896673,1
1743,2020-10-08,10920.198990255,11101.815678242,10841.66081493,11066.190869882,23417400425.568005,203184007851.05823,1,1,1,1,1,10717.480049318314,10709.353754327516,0
1744,2020-10-09,11050.675887512,11463.743640155,11050.675887512,11294.994190302,23905936788.754456,209734341242.70096,1,1,1,1,1,10784.119216957051,10741.86062415461,0
1745,2020-10-10,11294.712927937,11429.451339051,11279.862578901,11376.435109896,18400993816.97632,210284916214.8166,1,1,1,1,1,10886.237959153043,10794.513224514836,0
1746,2020-10-11,11369.010052727,11696.482701892,11245.106890736,11544.137639625,21028934723.031235,211837518482.5273,1,1,1,1,1,10982.792377867836,10849.227208154089,0
1747,2020-10-12,11531.360287501,11542.293836596,11324.197128691,11423.480015091,27767799953.70613,211938062475.14423,1,1,1,1,1,11092.505959794471,10914.192263329984,0
1748,2020-10-13,11422.024201063,11544.578698772,11292.511892291,11426.367479344,22671063126.89314,211064738669.40564,1,1,1,1,1,11158.409608048178,10962.557209780747,0
1749,2020-10-14,11417.105463767,11573.553664506,11291.765080966,11492.615897338,23046051336.079063,211240903137.5844,1,1,1,1,1,11210.148779191944,11005.8475196842,0
1750,2020-10-15,11498.950040832,11539.220687877,11234.819023931,11312.662784187,25895236932.838688,210346030915.73877,1,1,1,1,1,11267.909031519957,11052.809664555418,0
1751,2020-10-16,11316.374413365,11386.519670632,11278.311545193,11368.484736962,18609745832.274216,209973844655.3754,1,1,1,1,1,11277.602107888968,11077.91106920395,0
1752,2020-10-17,11358.127960306,11490.015808249,11349.941714456,11490.015808249,15237087835.406223,211547198368.24197,1,1,1,1,1,11293.707278372374,11104.59839216605,0
1753,2020-10-18,11500.032381833,11799.991170623,11420.516174237,11748.376783365,18200393175.51507,214382343089.30347,1,1,1,1,1,11334.9722990645,11142.258772134332,0
1754,2020-10-19,11751.373870164,12004.208235424,11696.289357278,11910.242112809,26904815394.834343,219245674076.9064,1,1,1,1,1,11418.252613284401,11200.269733851443,0
1755,2020-10-20,11908.741437109,13190.093701222,11891.811346113,12808.795951863,38524738667.9235,230398925866.8069,1,1,1,1,1,11516.350378049321,11267.74322939978,0
1756,2020-10-21,12799.953004596,13162.648280435,12698.499309463,12958.537189204,44415617058.03408,239244404696.4159,1,1,1,1,0,11773.070903358657,11413.66796989466,0
1757,2020-10-22,12964.757291175,13014.063168254,12740.00614402,12929.022175701,32656688931.649178,239378934757.29083,1,1,1,1,0,12011.408180921928,11561.390762397548,0
1758,2020-10-23,12929.781613193,13139.417631239,12869.964614238,13117.174729466,22616597577.98772,241080144140.2053,1,1,1,1,0,12195.082867376144,11691.713700568544,0
1759,2020-10-24,13115.294062256,13327.975490285,12915.832170488,13020.811715896,23616907117.363083,241630988925.63992,1,1,1,1,0,12379.125106352116,11827.292782634015,0
1760,2020-10-26,13022.015623294,13215.246307023,12821.645820653,13065.536025938,23955461477.269844,241914487368.11047,1,1,1,1,0,12507.703209740494,11941.07591031592,0
1761,2020-10-27,13057.489332144,13775.681647134,13057.489332144,13651.54050526,32537705770.876247,247385893170.5836,1,1,1,1,0,12617.660434221196,12047.40099810907,0
1762,2020-10-28,13639.746153222,13837.306744368,12960.025985765,13275.481261315,40460863642.23352,249011575352.0386,1,1,1,1,0,12822.077578021357,12199.052917643634,0
1763,2020-10-29,13276.349224381,13629.991957156,12987.72993908,13443.531522235,35824326414.72994,246797158758.76465,1,1,1,1,0,12912.931907293287,12301.652565904336,0
1764,2020-10-30,13456.609309997,13661.960099167,13151.416225459,13568.837248108,35824994060.33563,248695600092.5597,1,1,1,1,0,13021.667387834032,12411.648446294115,0
1765,2020-10-31,13554.960433884,13984.749251489,13431.717613355,13795.526547596,32985934324.839622,254384806361.32748,1,1,1,1,0,13128.325997044029,12520.535302255055,0
1766,2020-11-01,13794.548579995,13881.86907219,13629.063928135,13735.006857626,27500088064.669518,254930532220.35904,1,1,1,1,0,13261.570513634226,12641.869900135049,0
1767,2020-11-02,13760.888840264,13826.961490536,13269.505306607,13576.968475843,28341039633.36889,251772697765.86133,1,1,1,1,0,13361.434178960182,12748.443132528284,0
1768,2020-11-03,13556.446654126,14034.321131344,13304.122320606,13973.248876644,31957453140.12342,252079847197.62527,1,1,1,1,0,13400.436673993348,12825.395848870923,0
1769,2020-11-04,14017.051388679,14212.511632163,13589.969148761,14132.96094433,36787608742.723,257381109205.72293,1,1,1,1,0,13523.75961693048,12938.886852662168,0
1770,2020-11-05,14140.354542161,15710.756207542,14100.780242686,15558.525408402,45894350397.81075,272633809887.8374,1,1,1,0,0,13647.078601976586,13053.312346900151,0
1771,2020-11-06,15589.384002602,15922.325592996,15204.987932447,15547.052549124,64505570471.96764,288455228523.34344,1,1,1,0,0,14035.53968210167,13294.842980776517,0
1772,2020-11-07,15568.616616084,15741.75486188,14448.630728465,14821.983251777,43966023319.82191,284108062641.75586,1,1,1,0,0,14342.155068898137,13511.392850805802,0
1773,2020-11-08,14815.051319972,15613.433272935,14748.256936569,15499.081293284,44191246290.48436,281457720322.22363,1,1,1,0,0,14436.73431911291,13635.550800250201,0
1774,2020-11-09,15478.313162689,15798.201003642,14836.543568078,15326.156847868,39301152286.42476,284840712675.19946,1,1,1,0,0,14645.050087828127,13811.051977625326,0
1775,2020-11-10,15313.694553525,15429.005972833,15104.414981969,15280.16349114,42038978766.00832,283781645786.3733,1,1,1,0,0,14778.778980967503,13954.160794377678,0
1776,2020-11-11,15297.95996981,15949.504404586,15282.011824356,15687.480248155,34076621281.51302,288682936493.8948,1,1,1,0,0,14882.615178736001,14082.141668228376,0
1777,2020-11-12,15691.609029632,16299.943642833,15492.641331258,16279.270538159,42629399358.63863,294819304889.72314,1,1,1,0,0,15044.413948915202,14235.42427407634,0
1778,2020-11-13,16297.187308657,16463.293772256,15984.115886145,16316.137259339,46113488949.94295,301643276630.3249,1,1,0,0,0,15294.968620863563,14431.78265832212,0
1779,2020-11-14,16320.047202877,16320.047202877,15725.309160914,16083.588047602,36181426857.15586,296890514838.0307,1,1,1,0,0,15499.984337266253,14611.617376851154,0
1780,2020-11-15,16068.098174684,16131.798573711,15796.54343862,15961.34578839,31319340855.48677,296296699173.90576,1,1,1,0,0,15613.607104749803,14750.329833787619,0
1781,2020-11-16,15948.492682357,16842.984015706,15884.87538072,16725.110727362,32816346805.62136,303249393769.39136,1,1,1,0,0,15680.584220271243,14864.440581270417,0
1782,2020-11-17,16703.980983878,17829.764716014,16577.525090457,17683.759275981,45999622881.28087,316502527418.307,1,1,0,0,0,15885.263572992593,15039.634905328281,0
1783,2020-11-18,17664.951637795,18475.035135983,17395.811764732,17827.839147466,72012568910.56276,331419792599.43823,1,1,0,0,0,16241.201185953076,15289.66507032511,0
1784,2020-11-19,17769.081098984,18139.036177408,17395.282348173,17806.276919319,61088362075.88866,330660347306.1966,1,1,0,0,0,16546.777168559263,15525.799930197385,0
1785,2020-11-20,17799.981883673,18798.614588928,17763.988551961,18641.285031419,51247577103.92673,339782497230.51886,1,1,0,0,0,16797.41811158201,15742.388687671253,0
1786,2020-11-21,18665.474201417,18956.343147325,18478.416523698,18709.05738082,51342425635.76762,346810483009.7195,1,0,0,0,0,17171.02932954901,16020.777784218468,0
1787,2020-11-22,18673.990470469,18740.898903377,17648.898807899,18413.52696735,51842917681.28616,341719648443.3331,1,1,0,0,0,17471.621557733008,16273.46470671852,0
1788,2020-11-23,18400.416213361,18750.758655205,18032.684212936,18374.452581293,56013957456.03462,341944154690.56366,1,0,0,0,0,17657.380488858606,16476.031516874948,0
1789,2020-11-24,18383.260531659,19412.494296575,18042.082974004,19121.511413257,65582487334.32913,349606772372.26,1,0,0,0,0,17802.556497418685,16657.67237542581,0
1790,2020-11-25,19151.452512233,19461.568641658,18547.979034051,18770.202102024,66020446070.152565,353357152750.164,1,0,0,0,0,18072.335700381547,16895.175245597922,0
1791,2020-11-26,18736.048866346,18911.148774185,16290.953384122,17072.810341953,76574550473.94511,322683382857.048,1,1,0,0,0,18205.078333574438,17070.496542812027,0
1792,2020-11-27,17157.384114714,17419.958076123,16487.301507563,17076.842021809,66090936294.65946,315076279273.9348,1,1,0,0,0,17995.53948980235,17078.771549659832,0
1793,2020-11-28,17133.441135915,17846.943770415,16877.451531342,17707.715790133,40948231069.951706,320959715771.8824,1,1,0,0,0,17823.11981902488,17083.978176922228,0
1794,2020-11-29,17725.686439674,18309.851983355,17549.51547626,18162.123474769,39169112135.10042,333623131271.31573,1,1,0,0,0,17803.633143154704,17145.093249565256,0
1795,2020-11-30,18181.615199899,19802.678916793,18181.615199899,19721.874730214,47907519457.72852,350768118966.7203,1,0,0,0,0,17879.229554503563,17243.80962578752,0
1796,2020-12-01,19692.233922332,19877.368317356,18338.560347128,18855.043740295,68651048241.23216,357418673134.3429,1,0,0,0,0,18241.83042806925,17476.992892125087,0
1797,2020-12-02,18756.509652358,19330.508182511,18356.075312073,19201.276130857,64736169956.75906,351583352343.0996,1,0,0,0,0,18344.766272927,17598.851631194888,0
1798,2020-12-03,19217.923079202,19587.145690129,18909.027573004,19427.95495995,45460478689.58614,357548224634.56726,1,0,0,0,0,18519.397634182,17753.04891195747,0
1799,2020-12-04,19430.848422085,19510.639948124,18643.370271105,18737.192660312,42711852976.52263,354653480586.11646,1,0,0,0,0,18701.6877917626,17912.839341493425,0
1800,2020-12-05,18660.486213047,19167.433320893,18560.029882503,19127.656824482,43493402326.58658,352394017893.1268,1,0,0,0,0,18693.447476019483,17984.04380545091,0
1801,2020-12-06,19153.421243258,19374.851388494,18891.567772225,19336.692554651,31248872995.053795,355303487880.7596,1,0,0,0,0,18785.442229467186,18095.41308524206,0
1802,2020-12-07,19363.53181553,19403.803149876,18940.871913412,19190.037781381,33514897152.7213,356357579476.0403,0,0,0,0,0,18901.06014667975,18216.186297650438,0
1803,2020-12-08,19169.816020354,19268.377649289,18279.488207537,18325.054202865,36072867923.53677,351716110113.325,1,0,0,0,0,18954.8113214146,18307.008176003157,0
1804,2020-12-09,18328.8917672,18624.633202136,17656.943459076,18569.987699691,51894238233.16762,339169288875.3209,1,1,0,0,0,18829.62741057168,18309.092327545713,0
1805,2020-12-10,18541.854651712,18541.854651712,17939.981718382,18261.878450329,42051607215.352486,339862101398.04816,1,0,0,0,0,18772.072858799744,18331.260167942502,0
1806,2020-12-11,18236.776368782,18236.776368782,17604.050116716,18062.118986906,51456006610.403404,333126430004.28265,1,1,0,0,0,18665.013560796197,18322.2617108796,0
1807,2020-12-12,18017.348725996,18905.259874457,18017.348725996,18804.794708687,37864610631.46234,342883193664.7577,1,0,0,0,0,18535.480593836157,18293.222378985924,0
1808,2020-12-13,18795.239774701,19393.314747018,18719.958388883,19169.338451969,36129560660.676926,354908722065.1165,1,0,0,0,0,18587.432430009125,18341.033559530217,0
